period,temp_max_mean,temp_max_std,temp_mean_mean,temp_mean_std,humidity_mean_mean,humidity_mean_std,humidity_min_mean,humidity_min_std,rain_mm_mean,rain_mm_std,light_mean_mean,light_mean_std
121,26.772043010752686,0.8033135900844309,20.570620519713266,0.6266910743373921,80.76759632616488,4.1905829694604275,55.26370967741935,4.362944527063868,0.25483870967741934,0.5384166352540378,399.4994399641578,17.146881369027213
122,26.750268817204297,0.8226495244898457,20.586794354838712,0.6196915086872135,80.518604390681,4.162629067823232,55.1290322580645,4.246852249873789,0.25483870967741934,0.5384166352540378,399.1531137992831,17.298608587090165
123,26.740591397849464,0.8225939717101671,20.600000000000005,0.6156913531432701,80.30927419354839,4.128580352438691,54.94032258064516,4.417213853302379,0.24838709677419354,0.5402906426124958,398.99383960573476,17.445166673594176
124,26.76236559139785,0.843152898373624,20.631866039426527,0.613060165958645,80.00786290322583,4.1561931276358015,54.59516129032257,4.692664574253269,0.24516129032258063,0.5415032838788817,399.82997311827955,17.545799638202727
125,26.80833333333333,0.834782074023581,20.66845878136201,0.6125895225738283,79.6659610215054,4.242567938395444,54.26854838709677,4.747674727967433,0.23225806451612904,0.5424555875978504,400.8539426523297,17.260276034120057
126,26.870430107526882,0.8422903044611446,20.676086469534056,0.6106267002527778,79.56869399641579,4.237439290774262,53.97419354838709,4.851221855844531,0.22903225806451613,0.5435644999366661,400.34498207885304,17.528368819374844
127,26.93252688172043,0.8983971190473315,20.720161290322586,0.6007287103230088,79.16961245519714,4.2794420199725245,53.704032258064515,4.993103981051406,0.2161290322580645,0.5441181086207592,401.69791666666663,18.633498640158482
128,26.9494623655914,0.9022167542694982,20.727654569892476,0.6014874779416879,78.94198028673834,4.357254390734583,53.400806451612915,5.036990188722857,0.2161290322580645,0.5441181086207592,403.3510304659498,19.278216477616315
129,26.976612903225806,0.8638078365554597,20.712981630824377,0.6176936016021414,78.86351926523297,4.339868598245163,53.252419354838715,4.868308890324535,0.21290322580645163,0.5451250226531348,404.27856182795705,19.01608438490378
130,26.91532258064516,0.9254655904677305,20.668570788530467,0.6608391487506915,78.85171370967743,4.344690313423506,53.31693548387097,4.843119634667198,0.2129032258064516,0.5451250226531348,403.078853046595,20.21511514356147
131,26.889516129032256,0.9511128173870067,20.63991935483871,0.6623964287142534,78.62100134408603,4.538511175923889,53.070967741935476,4.889159337990332,0.21290322580645163,0.5451250226531348,402.74507168458797,20.39633423541813
132,26.76370967741935,1.0109574403685646,20.592540322580643,0.6772116205091349,78.39329077060934,4.599711412611372,53.26129032258065,4.909586025953365,0.1935483870967742,0.5415628519208506,401.2452956989248,21.57923655923326
133,26.76774193548387,1.0099132295315256,20.57703853046595,0.6830358698260313,78.04178987455198,4.601699267059288,52.90403225806452,4.804711649231208,0.1032258064516129,0.24424560175875148,400.68682795698936,21.98676153848555
134,26.691935483870967,1.0759954131093026,20.585696684587813,0.6732610202515318,77.62808019713262,4.311065628136405,52.785483870967745,4.697901899578632,0.08064516129032258,0.2182038112082519,399.161850358423,23.36051634403248
135,26.63387096774193,1.2252814028332564,20.596998207885306,0.6412563419469756,77.43256048387096,3.8806397542804594,52.86451612903225,4.900402934936186,0.07096774193548387,0.21477670324796522,397.8282930107527,26.70696986656658
136,26.62096774193548,1.2356020255694786,20.60333781362007,0.6357327669364105,77.11992607526881,3.678029058030316,52.6741935483871,4.762796289431625,0.054838709677419356,0.19973100189574866,396.18660394265237,28.41701486211946
